,,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time
Agent,65,18.0,19.96875,15.503906,59.98851,-346.641848,3380.752263,-30781.927845,282332.433686,-2587480.620559,23715458.052241,-217361072.594751,1992197883.006935,-18259258218.91553,167353111713.32916,-1533855517355.9873,14058374680862.246,-128850401115335.78,1180963393315547.8,-1.082398288463774e+16,9.920595858438178e+16,-9.092606966899724e+17,8.333723360395941e+18,-7.638177400654705e+19,7.000682825773616e+20,-6.416394573773689e+21,5.880871959343897e+22,-5.39004492391386e+23,4.940183102549786e+24,-4.527867472577017e+25,4.1499643684541706e+26
Agent,66,21.0,20.34375,20.092529,20.03648,20.070251,20.143306,20.229792,20.316298,20.396207,20.466722,20.527166,20.577986,20.620158,20.65485,20.683237,20.706397,20.72528,20.740692,20.753305,20.763665,20.772219,20.779322,20.785259,20.790255,20.79449,20.798106,20.801215,20.803907,20.806252,20.808307
Agent,67,21.0,21.0,20.969238,20.938537,20.912198,20.890922,20.87443,20.861967,20.852678,20.845803,20.840731,20.836995,20.834246,20.832222,20.830734,20.829638,20.828832,20.82824,20.827804,20.827483,20.827247,20.827073,20.826945,20.826851,20.826782,20.826731,20.826694,20.826666,20.826646,20.826631
Agent,68,21.0,7.851562,130.622681,-993.625787,9311.153008,-85135.624522,780505.770449,-7153429.555825,65564133.999246,-600920252.715884,5507665022.575727,-50479864178.577225,462667335181.6185,-4240523749836.4194,38866028151400.31,-356222069105204.75,3264912020939384.0,-2.992417210772411e+16,2.7426652558774285e+17,-2.513758000962552e+18,2.3039557138305204e+19,-2.111663863132297e+20,1.935420999670669e+21,-1.7738876491497417e+22,1.6258361319534277e+23,-1.4901412325816059e+24,1.3657716478301488e+25,-1.2517821487196026e+26,1.1473063966019132e+27,-1.0515503588464406e+28
Agent,69,18.0,18.421875,18.772888,18.989561,19.119792,19.196702,19.261585,19.142059,20.538907,7.935246,123.592149,-936.341532,8778.446879,-80261.235779,735821.721968,-6743891.801723,61810554.282202,-566517262.782968,5192348402.727518,-47589866313.73861,436179395238.4882,-3997751611254.5713,36640928298380.16,-335828174711855.1,3077994149382836.0,-2.82109980550713e+16,2.5856462768872397e+17,-2.369844078585872e+18,2.172053078957731e+19,-1.9907700343834286e+20
Agent,70,21.0,20.929688,20.934906,20.94002,20.94077,20.938029,20.932326,20.923973,20.913265,20.900522,20.88607,20.870219,20.853261,20.835361,20.817468,20.793027,20.823883,20.344675,24.538393,-14.098077,339.82037,-2904.177246,26828.108142,-245679.898713,2251960.408029,-20639872.0678,189172560.81024,-1733838936.01712,15891299697.590939,-145649862365.15723
Agent,71,21.0,21.0,20.973633,20.956478,20.94257,20.927078,20.908648,20.887649,20.864936,20.841317,20.817391,20.793548,20.770066,20.746682,20.727026,20.678385,20.900733,18.644615,39.109662,-148.668642,1572.187941,-14200.32256,130360.596402,-1194595.915366,10949138.993462,-100352853.743108,919772639.573615,-8430069144.302861,77264820312.36662,-708161740773.5027
Agent,72,18.0,19.875,20.578125,20.841797,20.940674,20.977753,20.991657,20.996871,20.998827,20.99956,20.999835,20.999938,20.999977,20.999991,20.999997,20.999999,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
Agent,73,21.0,21.0,20.969238,20.90387,20.811864,20.703301,20.586905,20.469221,20.35493,20.24541,20.156001,19.961973,20.813827,12.168367,90.655984,-629.382217,5969.452157,-54511.919417,499822.614434,-4580866.600183,41985600.241856,-384813946.040318,3526967748.450634,-32326013257.999935,296280322021.6729,-2715522896421.1597,24888809865155.06,-228115497503173.8,2090766110677848.2,-1.9162674072583276e+16
Agent,74,18.0,19.722656,19.658936,19.345473,19.134436,19.047197,19.038379,19.066988,19.108143,19.148239,19.192626,19.144876,19.877758,13.39681,72.98452,-473.010476,4531.364034,-41335.549415,379052.407037,-3473964.528871,31840414.975664,-291829430.695226,2674728965.379029,-24514917629.130684,224688631815.50543,-2059357570841.8042,18874802747097.38,-172994813422365.5,1585563879637320.2,-1.4532301672375884e+16
Agent,75,18.0,18.852539,19.048061,19.143147,19.194222,19.331192,18.503145,26.405024,-45.780622,616.020573,-5449.475342,50143.277695,-459385.494217,4210641.470888,-38591948.373966,353710220.117645,-3241889763.058847,29713164473.532867,-272332559414.22165,2496032458709.458,-22877095738325.52,209677365211887.4,-1921773549625006.5,1.7613792372422194e+16,-1.614371692228422e+17,1.479633633441126e+18,-1.356141029819552e+19,1.2429553175828192e+20,-1.1392162669932468e+21,1.04413544447108e+22
Agent,76,18.0,19.3125,20.112305,20.517374,20.71003,20.796884,20.832902,20.845357,20.847469,20.84549,20.842265,20.839008,20.836168,20.833858,20.832048,20.83066,20.829612,20.828827,20.828243,20.827809,20.827489,20.827252,20.827077,20.826949,20.826854,20.826784,20.826733,20.826695,20.826667,20.826647
Agent,77,18.0,19.5,20.127319,20.427943,20.585383,20.673547,20.725732,20.758118,20.779038,20.793006,20.802578,20.809272,20.814022,20.81743,20.819894,20.821686,20.822993,20.823949,20.824649,20.825164,20.825541,20.825819,20.826023,20.826173,20.826283,20.826364,20.826424,20.826467,20.8265,20.826523
Agent,78,21.0,20.964844,20.95076,20.937934,20.921914,20.902505,20.880649,20.857365,20.833444,20.809416,20.7856,20.762239,20.738888,20.720474,20.662171,20.974849,17.892576,45.931345,-211.26141,2145.806803,-19457.826061,178547.56939,-1636248.085955,14997050.629738,-137453517.988631,1259814470.679189,-11546683072.261688,105829783464.58978,-969970594468.7925,8890152880947.393
Agent,79,21.0,7.078125,148.417786,-1305.241497,13646.896743,-140145.57714,1441712.129504,-14828743.887124,152523690.968135,-1568807133.158633,16136222425.890821,-165971753156.18228,1707129596938.8652,-17558960515312.576,180605558555773.25,-1857647994180659.8,1.9107142093942064e+16,-1.9652963324670957e+17,2.021437667347739e+18,-2.0791827550200836e+19,2.1385774088412253e+20,-2.1996687508884617e+21,2.2625052493446436e+22,-2.327136756951495e+23,2.3936145505613984e+24,-2.4619913718190364e+25,2.532321469005152e+26,-2.60466064007564e+27,2.6790662769300986e+28,-2.755597410944982e+29
Agent,80,18.0,18.0,18.502441,19.126568,19.668738,20.075829,20.358219,20.544346,20.662485,20.735145,20.778522,20.803601,20.817547,20.824894,20.82844,20.829877,20.830199,20.829979,20.829535,20.829033,20.828557,20.82814,20.827794,20.827514,20.827293,20.827122,20.82699,20.826889,20.826813,20.826756
Agent,81,21.0,20.726562,20.579331,20.426565,20.291271,20.188873,20.118696,20.073484,20.045408,20.027947,20.018725,19.996012,20.130728,18.838952,30.627806,-77.471529,913.248585,-8167.136177,75058.018938,-687732.53819,6303535.700854,-57774121.796303,529522209.225542,-4853274134.202241,44482120868.2737,-407695714732.9614,3736687744621.732,-34248177734985.76,313897697195356.06,-2876992903590979.0
Agent,82,21.0,20.929688,20.81543,20.683135,20.547966,20.417807,20.296423,20.1858,20.082726,20.019931,19.694456,21.876838,1.166411,190.361978,-1544.234766,14353.532895,-131356.025966,1204127.661957,-11036093.352426,101150231.139027,-927080502.614899,8497048921.202888,-77878715275.69313,713788324199.4095,-6542144022317.451,59961261566143.78,-549567982044631.0,5037001540662427.0,-4.6166052880740904e+16,4.231295983100065e+17
Agent,83,21.0,15.829102,57.959209,-378.951837,4114.046737,-42099.459242,433237.340955,-4455916.730249,45832276.92159,-471415158.714822,4848817889.668223,-49873308771.03274,512980069839.3323,-5276340359480.393,54270661234526.2,-558209757170964.56,5741557701944894.0,-5.9055730254173944e+16,6.074273667353439e+17,-6.247793470181229e+18,6.426270099718081e+19,-6.609845154390652e+20,6.798664277575204e+21,-6.992877273147074e+22,7.192638224330887e+23,-7.398105615945954e+24,7.6094424601437496e+25,-7.826816425737243e+26,8.050399971224705e+27,-8.280370481613508e+28
Agent,84,21.0,20.119629,19.709724,19.434805,19.80447,15.405421,55.390809,-311.059402,3047.808098,-27737.208408,254419.618595,-2331655.672169,21370717.555154,-195870632.301886,1795229740.876106,-16453969584.353718,150806948301.11725,-1382203577434.0903,12668426430616.072,-116110991785337.58,1064201816006047.6,-9753818202535968.0,8.93974884248681e+16,-8.193623020979139e+17,7.509770060972314e+18,-6.8829925692549956e+19,6.30852693541533e+20,-5.782007127630583e+21,5.299431510118436e+22,-4.857132430057165e+23
Agent,85,18.0,18.574219,19.215729,19.746191,20.133985,20.39856,20.570936,20.679362,20.745525,20.784718,20.807184,20.819539,20.825943,20.828947,20.830082,20.830245,20.829948,20.829471,20.828962,20.828489,20.828081,20.827744,20.827474,20.827262,20.827097,20.826971,20.826875,20.826802,20.826748,20.826707
Agent,86,21.0,21.0,20.973083,20.942855,20.91603,20.89406,20.876883,20.863831,20.854072,20.846836,20.841494,20.837558,20.83466,20.832527,20.830958,20.829803,20.828954,20.828329,20.827869,20.827531,20.827282,20.827099,20.826964,20.826865,20.826792,20.826739,20.826699,20.82667,20.826649,20.826633
Agent,87,21.0,20.894531,20.72644,20.466219,20.903453,15.113874,66.687249,-407.178824,3935.099967,-35864.186091,328911.127311,-3014394.910135,27628288.347716,-253223667.769069,2320892332.308478,-21271869039.820812,194964846457.85,-1786927666743.378,16377878087189.648,-150109540317327.12,1375811565720332.0,-1.2609841189094802e+16,1.1557403555547454e+17,-1.0592804060157188e+18,9.708711590591113e+18,-8.898406900946636e+19,8.155731544394735e+20,-7.475041067987032e+21,6.8511621138995575e+22,-6.279353101075708e+23
Agent,88,21.0,20.682617,20.638837,20.657884,20.685851,20.71021,20.72933,20.74406,20.755513,20.76459,20.771943,20.778026,20.783156,20.787556,20.791381,20.794744,20.797727,20.800391,20.802782,20.804938,20.806886,20.808652,20.810254,20.811709,20.813033,20.814237,20.815334,20.816332,20.817241,20.81807
Agent,89,21.0,21.0,20.877319,20.802943,20.772883,20.767297,20.772607,20.781555,20.790757,20.798865,20.805508,20.810736,20.814754,20.817796,20.820077,20.821777,20.823038,20.823972,20.824661,20.825169,20.825544,20.82582,20.826023,20.826173,20.826283,20.826364,20.826424,20.826467,20.8265,20.826523
Agent,90,21.0,19.03125,18.300385,21.858523,-14.939106,364.103836,-3533.939559,36560.670996,-375838.389312,3865960.126643,-39763751.339379,408996778.121891,-4206803001.291702,43269760125.770065,-445058190403.2629,4577718766505.649,-47084874643308.37,484299174603438.6,-4981338323571715.0,5.123636957297581e+16,-5.2700005430161114e+17,5.4205452015523e+18,-5.575390370878753e+19,5.734658900874497e+20,-5.898477150790704e+21,6.06697508950059e+22,-6.24028639861316e+23,6.418548578532502e+24,-6.6019030575467925e+25,6.790495304033607e+26
Agent,91,21.0,20.355469,20.080673,19.950057,19.873602,19.817046,19.773287,19.695014,19.980314,16.971298,44.19239,-205.620636,2083.726526,-18899.268931,173417.724282,-1589241.534331,14566207.122959,-133504682.199397,1223621864.395867,-11214963951.101713,102789450358.4786,-942104774343.6931,8634751941494.742,-79140816520319.31,725355966443202.2,-6648165904625284.0,6.093299282026997e+16,-5.58474272047265e+17,5.118631107759542e+18,-4.691421920167934e+19
Agent,92,21.0,20.754639,20.728568,20.742823,20.761711,20.777916,20.790504,20.799959,20.806973,20.812151,20.815965,20.818773,20.820838,20.822358,20.823477,20.8243,20.824905,20.82535,20.825678,20.825919,20.826096,20.826227,20.826322,20.826393,20.826445,20.826483,20.826511,20.826532,20.826547,20.826558
Agent,93,21.0,20.859375,20.8423,20.837441,20.829461,20.818919,20.807877,20.797732,20.789188,20.782485,20.777596,20.774354,20.772531,20.771885,20.772184,20.773218,20.774808,20.776801,20.77907,20.781516,20.784057,20.786631,20.789189,20.791695,20.794123,20.796454,20.798675,20.800779,20.802762,20.804623
Agent,94,21.0,20.748779,20.566804,20.842177,17.454007,47.918895,-231.734302,2331.064928,-21158.23238,194129.990878,-1779069.387925,16306060.326479,-149451096.682529,1369776883.2402,-12554530801.214207,115067094822.41963,-1054634099370.9912,9666126406629.838,-88593759449332.23,811995817476896.4,-7442253401345599.0,6.821110958667936e+16,-6.251810063608858e+17,5.730023937196554e+18,-5.251786920393504e+19,4.8134643344457944e+20,-4.4117248567361274e+21,4.04351520219259e+22,-3.7060369178277847e+23,3.396725114043058e+24
Agent,95,21.0,19.828125,19.282242,19.114,19.101727,19.136132,19.217165,18.949647,21.824284,-4.179637,234.429269,-1952.291593,18090.032539,-165605.393269,1518033.868788,-13913166.173561,127519706.590486,-1168766869.75884,10712197261.415361,-98181400234.059,899870226267.9512,-8247656093674.527,75592934465068.7,-692838265335293.8,6350128690066797.0,-5.820136732905987e+16,5.3343787571910426e+17,-4.889162923662647e+18,4.4811055199058895e+19,-4.1071052435880287e+20
Agent,96,21.0,20.669861,20.30981,19.981683,19.915228,18.224051,32.161585,-96.546285,1082.586608,-9724.836523,89329.334146,-818540.043222,7502431.556169,-68762467.390602,630234610.709414,-5776341962.43926,52942391886.39443,-485237346608.78735,4447386569850.534,-40762005313345.01,373599427681427.25,-3424182183650096.0,3.1383944294544224e+16,-2.8764589810262755e+17,2.6363850865504763e+18,-2.4163481455612187e+19,2.2146758416831722e+20,-2.0298354327562706e+21,1.860422101747147e+22,-1.7051482799122402e+23
Agent,97,21.0,20.80957,20.70137,20.640559,20.609207,20.596476,20.59544,20.601575,20.611918,20.62453,20.638161,20.652015,20.665598,20.678617,20.690908,20.702394,20.71305,20.722887,20.731934,20.740233,20.747832,20.75478,20.761127,20.76692,20.772206,20.777026,20.781421,20.785428,20.78908,20.792408
Agent,98,21.0,21.0,20.021118,28.689576,-61.902297,868.593963,-8703.310515,89749.100931,-922900.116709,9492868.194863,-97640219.99098,1004294669.851308,-10329836761.707975,106249224746.48593,-1092843768328.9457,11240623214842.727,-115617267460261.47,1189200303177486.5,-1.223171410414232e+16,1.2581129480510005e+17,-1.2940526377383176e+18,1.3310189930329901e+19,-1.369041342019947e+20,1.4081498505803315e+21,-1.4483755463242802e+22,1.4897503432073692e+23,-1.5323070668502696e+24,1.576079480581681e+25,-1.6211023122252314e+26,1.6674112816515687e+27
Agent,99,21.0,19.3125,18.996094,19.097855,19.231926,19.320262,19.366091,19.3845,19.388333,19.378556,19.421444,18.953192,23.165173,-15.51125,338.91444,-2909.576056,26864.059421,-246022.751704,2255089.63973,-20668565.615254,189435535.471863,-1736249212.235103,15913390792.21598,-145852335740.40536,1336792651581.7095,-12252217861025.021,112296280458363.27,-1029238522184082.0,9433366191863094.0,-8.646042272198155e+16
