,,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time
Agent,188,18.0,20.25,19.307812,19.011445,18.928005,18.882601,18.832542,18.772943,18.707454,18.640332,18.574722,18.512595,18.455024,18.402477,18.35503,18.312523,18.274663,18.241088,18.211408,18.185238,18.162205,18.141963,18.124195,18.108611,18.094952,18.082988,18.072513,18.063345,18.055324,18.048308
Agent,189,21.0,20.404687,20.021572,19.693771,19.409891,19.169357,18.968511,18.802009,18.664409,18.55083,18.457113,18.379783,18.315955,18.263244,18.21968,18.183639,18.153782,18.129011,18.108423,18.091279,18.076974,18.065013,18.054992,18.046579,18.039501,18.033537,18.028502,18.024245,18.020641,18.017585
Agent,190,21.0,20.7,20.328047,19.991628,19.709258,19.475405,19.280387,19.115716,18.974969,18.853479,18.747847,18.655541,18.574618,18.50353,18.441016,18.386017,18.337628,18.29507,18.257659,18.224796,18.195952,18.170656,18.148494,18.129095,18.112133,18.097316,18.084385,18.073113,18.063295,18.054752
Agent,191,21.0,18.45,19.084687,19.198507,19.154002,19.061706,18.956574,18.851674,18.752525,18.661462,18.57927,18.505928,18.440991,18.383813,18.333667,18.289817,18.251558,18.218231,18.189238,18.164042,18.142162,18.123175,18.106705,18.092425,18.080048,18.069323,18.060032,18.051984,18.045014,18.038979
Agent,192,21.0,18.45,18.187031,18.268534,18.32638,18.345738,18.341812,18.325567,18.303248,18.278348,18.252868,18.22798,18.204362,18.182384,18.162213,18.143888,18.127366,18.112553,18.099331,18.087566,18.077125,18.067875,18.059694,18.052467,18.046089,18.040466,18.03551,18.031147,18.027307,18.02393
Agent,193,21.0,20.7,20.26125,19.92056,19.648191,19.422941,19.232498,19.069272,18.928254,18.805907,18.699567,18.607103,18.526734,18.456926,18.396336,18.343781,18.29822,18.258735,18.224523,18.194881,18.169199,18.146945,18.127659,18.11094,18.096443,18.08387,18.072962,18.063496,18.055278,18.048142
Agent,194,21.0,20.7,19.970625,19.478826,19.162218,18.947015,18.791596,18.673508,18.580135,18.504007,18.440474,18.386514,18.34008,18.299733,18.264428,18.233381,18.205983,18.181753,18.160296,18.141283,18.124434,18.109507,18.096291,18.084599,18.074264,18.065137,18.057086,18.049992,18.043747,18.038255
Agent,195,18.0,18.58125,18.91207,19.011782,18.991702,18.917822,18.82511,18.730677,18.642087,18.562115,18.491275,18.429097,18.37475,18.327323,18.285947,18.24984,18.218316,18.19078,18.166718,18.145684,18.127293,18.111212,18.097149,18.084852,18.0741,18.0647,18.056482,18.0493,18.043023,18.03754
Agent,196,21.0,20.7,20.226973,19.865771,19.586123,19.359117,19.16866,19.005897,18.86559,18.744279,18.639392,18.548835,18.470799,18.403684,18.346063,18.296664,18.254361,18.218161,18.1872,18.160723,18.138079,18.118709,18.102131,18.087936,18.075771,18.065339,18.056385,18.048693,18.042079,18.036387
Agent,197,21.0,18.45,18.7425,18.887065,18.906179,18.860892,18.785702,18.699892,18.613969,18.533303,18.460294,18.395678,18.339297,18.290555,18.248665,18.212801,18.182164,18.156024,18.133731,18.114717,18.098492,18.084638,18.072798,18.062668,18.053992,18.046555,18.040171,18.034687,18.029971,18.025911
Agent,198,21.0,19.2,18.91125,18.855746,18.799397,18.726918,18.650141,18.577001,18.510582,18.451437,18.399114,18.352868,18.31195,18.275694,18.243533,18.214985,18.189637,18.167171,18.146921,18.132158,18.087235,18.365815,15.430271,44.641204,-247.474042,2672.457214,-26515.776978,265254.82921,-2651335.177803,26503407.843708
Agent,199,21.0,20.7,20.383125,19.99159,19.642297,19.360887,19.138413,18.960972,18.817189,18.69885,18.600164,18.517004,18.446363,18.385992,18.334164,18.289522,18.250975,18.217634,18.188759,18.163731,18.142025,18.123193,18.106851,18.092669,18.080361,18.06968,18.060412,18.052371,18.045395,18.039344
Agent,200,18.0,20.25,19.90459,19.578761,19.353579,19.177158,19.024485,18.887295,18.763549,18.652931,18.555259,18.470054,18.396513,18.333609,18.280199,18.235118,18.197242,18.165531,18.139046,18.11696,18.098556,18.08322,18.070434,18.059759,18.050833,18.043353,18.03707,18.031778,18.027308,18.023521
Agent,201,21.0,19.29375,19.087031,19.035051,18.9912,18.933535,18.864083,18.788684,18.712285,18.63823,18.568515,18.50418,18.445631,18.392878,18.345692,18.303713,18.266517,18.23366,18.204702,18.179226,18.156844,18.1372,18.119975,18.104881,18.091661,18.080087,18.069958,18.061096,18.053346,18.046569
Agent,202,18.0,18.0,18.099335,18.219578,18.317522,18.382182,18.416284,18.42648,18.419532,18.401119,18.375634,18.346321,18.315482,18.284698,18.255005,18.227043,18.201166,18.177534,18.156168,18.137007,18.11993,18.104788,18.091419,18.079653,18.069329,18.060289,18.052389,18.045497,18.039491,18.034264
Agent,203,21.0,20.5875,20.174766,19.819725,19.521379,19.273134,19.06763,18.897906,18.757773,18.641914,18.545866,18.465946,18.399152,18.343061,18.295723,18.255577,18.221371,18.1921,18.166955,18.145281,18.126543,18.110303,18.0962,18.083932,18.073247,18.06393,18.055801,18.048705,18.042507,18.037094
Agent,204,21.0,20.53125,20.166463,19.864329,19.60905,19.391204,19.204118,19.042803,18.903402,18.782827,18.678521,18.588312,18.510322,18.442912,18.38465,18.334287,18.290734,18.253047,18.220411,18.192123,18.16758,18.146266,18.127736,18.111611,18.097567,18.085324,18.074643,18.065318,18.057172,18.050052
Agent,205,21.0,20.60625,20.24877,19.929518,19.653846,19.419812,19.221436,19.052403,18.907449,18.782504,18.674472,18.580737,18.501181,18.415783,18.506968,16.936096,32.069378,-119.696558,1396.959486,-13764.162689,137788.750317,-1377160.904031,13766540.192793,-137612540.96841,1375599192.043711,-13750729569.081694,137454694493.9761,-1374021132004.47,13734955204295.842,-137297010989784.94
Agent,206,21.0,20.7,20.329805,19.972865,19.658638,19.391951,19.168825,18.983,18.82829,18.699294,18.591496,18.501186,18.425333,18.361466,18.307566,18.261982,18.223358,18.190577,18.162716,18.139008,18.118813,18.101597,18.086909,18.074371,18.063663,18.054514,18.046695,18.04001,18.034292,18.029401
Agent,207,21.0,20.4375,19.645781,19.173191,18.923389,18.762665,18.641436,18.542598,18.459578,18.389177,18.329342,18.278494,18.23532,18.198705,18.16769,18.141453,18.119284,18.100576,18.084804,18.071518,18.060335,18.050925,18.04301,18.036353,18.030752,18.026038,18.02207,18.018726,18.015908,18.013529
Agent,208,21.0,20.7,20.315156,19.974043,19.682396,19.435381,19.226571,19.049925,18.900222,18.773078,18.664848,18.572511,18.493562,18.42592,18.367858,18.317933,18.27494,18.237868,18.205865,18.178211,18.154298,18.133608,18.115696,18.100186,18.086751,18.075113,18.065031,18.056297,18.048731,18.042177
Agent,209,18.0,19.125,19.341211,19.340467,19.258543,19.141876,19.013889,18.887565,18.769745,18.663528,18.569817,18.488292,18.418021,18.357811,18.306413,18.26263,18.225369,18.193662,18.166665,18.143655,18.124016,18.107227,18.09285,18.080514,18.06991,18.060777,18.052897,18.046085,18.040186,18.035071
Agent,210,21.0,20.7,20.350789,20.033966,19.753667,19.509092,19.297394,19.11493,18.957966,18.823022,18.707006,18.607192,18.521665,18.44461,18.412831,18.040287,21.170408,-10.629689,306.810408,-2866.753686,28856.423131,-288254.27083,2881639.369891,-28805171.279375,287941721.800036,-2878315540.445914,28772145029.965916,-287611386487.9409,2875013649979.3438,-28739138557319.965
Agent,211,21.0,20.7,20.193135,19.841841,19.570013,19.347315,19.159274,18.998013,18.858773,18.738316,18.634167,18.544268,18.466826,18.400246,18.343102,18.294125,18.252191,18.216313,18.185629,18.15939,18.136951,18.117754,18.101323,18.087252,18.075192,18.064849,18.055969,18.04834,18.041779,18.036132
Agent,212,21.0,19.95,19.65551,19.448103,19.259143,19.086924,18.933591,18.799416,18.683311,18.583559,18.498243,18.42548,18.363523,18.310807,18.265961,18.227798,18.195304,18.167611,18.143987,18.123812,18.106562,18.091796,18.079141,18.068283,18.058957,18.050938,18.044036,18.03809,18.032964,18.02854
Agent,213,21.0,20.5875,20.154331,19.754903,19.414581,19.136332,18.912696,18.74328,18.530402,19.152054,11.746844,84.825655,-646.436439,6662.782508,-66401.935159,663965.345601,-6636913.875159,66343949.622815,-663185508.010491,6629318360.389915,-66267823921.753494,662424741592.9617,-6621713407216.079,66191803680687.984,-661664829787658.4,6614117196292807.0,-6.611587062944521e+16,6.609057897461597e+17,-6.606529699473768e+18,6.604002468610925e+19
Agent,214,21.0,20.7,20.41125,20.144187,19.90155,19.68308,19.487409,19.312785,19.157372,19.019362,18.897037,18.788788,18.69313,18.6087,18.53426,18.46869,18.41098,18.360224,18.315614,18.276428,18.242025,18.211835,18.185355,18.162137,18.141788,18.123959,18.108343,18.094671,18.082703,18.072231
Agent,215,21.0,20.428125,20.051743,19.769743,19.541451,19.348798,19.1827,19.037915,18.910987,18.799388,18.701125,18.614556,18.538283,18.471101,18.411955,18.359919,18.314174,18.273994,18.238734,18.207823,18.18075,18.157065,18.136363,18.118288,18.102522,18.088785,18.076827,18.066428,18.057394,18.049552
Agent,216,21.0,20.7,19.81125,19.334637,19.020244,18.798613,18.641771,18.530284,18.44964,18.389541,18.343012,18.305476,18.273995,18.246721,18.222509,18.200661,18.180755,18.162531,18.145827,18.13053,18.116554,18.103826,18.092275,18.081829,18.072415,18.063962,18.056395,18.049643,18.043633,18.038298
Agent,217,21.0,20.7,20.405781,20.133363,19.886881,19.666178,19.469601,19.295052,19.140375,19.003511,18.882554,18.77576,18.681552,18.598513,18.52537,18.460987,18.404349,18.354554,18.310799,18.272371,18.238637,18.209037,18.183074,18.16031,18.140357,18.122874,18.107557,18.094143,18.082396,18.072111
Agent,218,18.0,20.625,19.679766,19.239306,19.00927,18.86298,18.753061,18.661861,18.582675,18.51275,18.45073,18.395738,18.347067,18.304084,18.266198,18.232864,18.203579,18.177881,18.155357,18.135631,18.11837,18.103274,18.090081,18.078555,18.068491,18.059706,18.052041,18.045354,18.039522,18.034437
Agent,219,21.0,20.4375,19.910332,19.493164,19.179564,18.945653,18.76986,18.635821,18.531812,18.449616,18.383501,18.329458,18.284656,18.247063,18.215202,18.187977,18.164555,18.144296,18.126697,18.111356,18.097945,18.086195,18.075883,18.066821,18.058849,18.05183,18.045646,18.040196,18.035391,18.031155
Agent,220,18.0,19.5,19.317188,19.009673,18.806075,18.689492,18.622089,18.578107,18.543255,18.510556,18.477189,18.442511,18.4069,18.37111,18.335939,18.302071,18.270022,18.240108,18.212819,18.185255,18.187098,17.921353,20.355853,-4.17781,240.889246,-2208.999151,22280.376374,-222519.818411,2224545.577179,-22236747.581369
Agent,221,21.0,20.7,20.41125,20.140477,19.880039,19.633057,19.406324,19.204479,19.028815,18.878141,18.749959,18.641319,18.549325,18.471356,18.405151,18.348803,18.300725,18.259603,18.22435,18.194066,18.168002,18.145535,18.126141,18.109381,18.094883,18.08233,18.071456,18.062029,18.053854,18.046761
Agent,222,21.0,19.575,19.108125,18.920611,18.833925,18.781216,18.736213,18.689731,18.639796,18.587223,18.533646,18.480694,18.429689,18.381574,18.336946,18.296119,18.259188,18.226089,18.196655,18.170647,18.147792,18.127796,18.110369,18.095227,18.082105,18.070758,18.060961,18.052514,18.045239,18.038976
Agent,223,21.0,18.45,18.658125,18.905789,19.023026,19.046893,19.014917,18.95225,18.874743,18.792112,18.710132,18.632074,18.559644,18.493576,18.434021,18.380788,18.333496,18.291674,18.254816,18.222418,18.193999,18.16911,18.147341,18.12832,18.111716,18.09723,18.084601,18.073596,18.06401,18.055663
Agent,224,21.0,20.7,20.144355,19.703268,19.378783,19.138696,18.956432,18.813702,18.698527,18.603185,18.522686,18.453759,18.394192,18.34243,18.297323,18.257973,18.22365,18.193736,18.167694,18.145054,18.125397,18.108353,18.093591,18.080819,18.069778,18.06024,18.052006,18.044899,18.038768,18.03348
Agent,225,18.0,19.5,19.532812,19.379455,19.194268,19.015854,18.857124,18.720823,18.605671,18.509087,18.4283,18.360763,18.304269,18.256956,18.217273,18.183939,18.155892,18.132257,18.112312,18.095456,18.081194,18.069113,18.058868,18.050173,18.042786,18.036506,18.031164,18.026616,18.022742,18.019441
Agent,226,18.0,18.0,18.016406,18.012253,18.02756,18.051236,18.07319,18.089233,18.098764,18.102695,18.102346,18.098976,18.093629,18.087109,18.080008,18.072747,18.065614,18.058797,18.05241,18.046516,18.041137,18.036273,18.031906,18.028007,18.024543,18.021477,18.018771,18.016389,18.014297,18.012463
Agent,227,21.0,19.95,19.476875,19.223636,19.057875,18.930096,18.822295,18.727963,18.644533,18.570666,18.505366,18.447723,18.396877,18.352027,18.312442,18.277471,18.246542,18.219157,18.194881,18.17334,18.154209,18.137203,18.122078,18.108618,18.096636,18.085966,18.076462,18.067997,18.060456,18.053739
Agent,228,21.0,20.7,20.159736,19.780091,19.508092,19.296301,19.121866,18.973856,18.846375,18.735769,18.639483,18.555568,18.482438,18.418748,18.363331,18.315158,18.273319,18.237009,18.205517,18.178216,18.154556,18.134054,18.116291,18.100901,18.087564,18.076006,18.065986,18.057299,18.049766,18.04323
Agent,229,21.0,20.4375,20.144121,19.879442,19.639341,19.424207,19.233523,19.06597,18.919728,18.792722,18.682825,18.587972,18.50624,18.435888,18.375362,18.323302,18.278521,18.239994,18.206838,18.178296,18.153717,18.132545,18.114302,18.098579,18.085026,18.073341,18.063265,18.054576,18.047082,18.040619
Agent,230,21.0,20.7,20.37375,20.075555,19.775312,19.50128,19.266001,19.068671,18.903942,18.766065,18.650145,18.552278,18.469389,18.399031,18.339234,18.288377,18.245115,18.208316,18.177023,18.15042,18.127813,18.108608,18.092299,18.078451,18.066696,18.056718,18.04825,18.041062,18.03496,18.02978
Agent,231,21.0,20.5125,19.906465,19.364757,18.96693,18.701307,18.529857,18.418184,18.342503,18.28821,18.246869,18.213741,18.186175,18.16266,18.142298,18.12452,18.108932,18.095243,18.083218,18.072661,18.0634,18.055286,18.048183,18.041972,18.036546,18.031809,18.027677,18.024075,18.020937,18.018204
Agent,232,21.0,20.7,20.085469,19.589509,19.236237,18.98005,18.788557,18.641735,18.526847,18.435453,18.361766,18.30171,18.252343,18.211491,18.177517,18.14916,18.12543,18.105539,18.088845,18.074827,18.063049,18.053151,18.044832,18.037838,18.031958,18.027013,18.022852,18.01935,18.016401,18.013915
Agent,233,18.0,19.5,19.528125,19.355596,19.190307,19.029875,19.072342,17.280979,33.971494,-133.956947,1543.715252,-15227.450645,152419.290659,-1523407.485593,15228449.058831,-152226035.134851,1521678233.82838,-15210961181.370815,152051424716.82547,-1519932596585.0413,15193511687234.504,-151876996325659.72,1518188980123548.5,-1.5176082192368398e+16,1.5170276805116995e+17,-1.5164473638631153e+18,1.5158672692061362e+19,-1.5152873964558474e+20,1.514707745527357e+21,-1.5141283163358122e+22
Agent,234,21.0,20.625,20.3075,20.031312,19.78829,19.573626,19.38388,19.216246,19.068282,18.937806,18.822857,18.72167,18.632663,18.554422,18.485683,18.425324,18.372349,18.325873,18.285116,18.249387,18.218077,18.190647,18.166626,18.145594,18.127187,18.11108,18.09699,18.084669,18.073896,18.06448
Agent,235,21.0,20.7,20.171602,19.737148,19.3789,19.092762,18.8695,18.696914,18.563365,18.45929,18.377378,18.312216,18.259846,18.217361,18.182612,18.15399,18.13027,18.11051,18.093976,18.080087,18.06838,18.058483,18.050094,18.042966,18.036897,18.031721,18.027297,18.023512,18.020267,18.017483
Agent,236,21.0,20.7,20.008125,19.526258,19.194726,18.960161,18.788229,18.657859,18.556043,18.474553,18.408019,18.352821,18.306442,18.267074,18.233388,18.204377,18.179262,18.157432,18.138392,18.121743,18.107154,18.094347,18.08309,18.073185,18.064464,18.056779,18.050006,18.044034,18.038768,18.034124
Agent,237,21.0,18.45,18.508125,18.663582,18.72968,18.730624,18.695303,18.642112,18.581833,18.52061,18.461827,18.407216,18.357534,18.312965,18.273366,18.238422,18.207732,18.18087,18.157415,18.13697,18.119168,18.103679,18.090208,18.078494,18.068309,18.059454,18.051752,18.045054,18.039227,18.034156
Agent,238,18.0,19.0125,19.249014,19.30592,19.280812,19.210559,19.116801,19.013266,18.908541,18.807767,18.713796,18.627984,18.550772,18.481714,18.423176,18.346005,18.534395,16.139686,39.629795,-195.572914,2155.212536,-21343.947807,213557.502657,-2134558.648102,21337620.288128,-213294379.875201,2132128071.36689,-21313124372.224827,213049713695.3067,-2129682146379.4126
Agent,239,21.0,20.7,20.374629,20.061478,19.778283,19.529331,19.313364,19.127248,18.967421,18.830437,18.713155,18.612794,18.526922,18.453435,18.390521,18.336627,18.290428,18.250791,18.216753,18.187495,18.16232,18.140636,18.121939,18.105801,18.091858,18.0798,18.069363,18.06032,18.052479,18.045675
Agent,240,21.0,20.7,20.223018,19.831295,19.512559,19.252886,19.04146,18.869323,18.728966,18.614174,18.519884,18.442024,18.377358,18.323323,18.2779,18.239501,18.206867,18.179003,18.155116,18.134566,18.116835,18.101502,18.088217,18.07669,18.066677,18.057974,18.050404,18.043817,18.038086,18.033098
Agent,241,18.0,19.640625,19.891846,19.745972,19.50726,19.273463,19.069795,18.898463,18.755568,18.63636,18.53664,18.452975,18.382609,18.323325,18.273317,18.2311,18.195444,18.165321,18.139869,18.11836,18.100183,18.08482,18.071834,18.060857,18.051575,18.043727,18.037089,18.031473,18.02672,18.022697
Agent,242,18.0,18.0,18.738281,18.996391,19.016572,18.951869,18.861352,18.765957,18.673286,18.586414,18.506758,18.434958,18.371174,18.315222,18.266669,18.224926,18.189314,18.159125,18.133665,18.112278,18.094366,18.079396,18.066899,18.056472,18.04777,18.040502,18.034424,18.029331,18.025055,18.021457
Agent,243,18.0,18.571875,18.88749,19.013474,19.026012,18.978246,18.902265,18.816129,18.729488,18.647192,18.571425,18.502927,18.441684,18.387302,18.33923,18.296806,18.259969,18.222717,18.238881,17.764668,22.230845,-22.654054,425.812891,-4057.325074,40756.74404,-407212.658114,4070767.599474,-40691905.228102,406763589.926509,-4066079686.451684
Agent,244,18.0,18.0,18.0,18.278436,18.445688,18.517519,18.531002,18.511825,18.476134,18.433626,18.389835,18.347709,18.308655,18.2732,18.241404,18.213089,18.187976,18.165756,18.146121,18.128785,18.113487,18.099992,18.088093,18.077602,18.068356,18.060208,18.053028,18.046703,18.04113,18.036221
Agent,245,21.0,20.49375,20.121958,19.851209,19.624136,19.426052,19.251869,19.098644,18.963983,18.845735,18.741953,18.650892,18.571004,18.500921,18.439441,18.385506,18.33819,18.296679,18.260261,18.22831,18.200278,18.175683,18.154106,18.135174,18.118565,18.103993,18.091209,18.079993,18.070154,18.061523
Agent,246,21.0,20.325,19.982344,19.720206,19.497914,19.303658,19.132915,18.983194,18.852474,18.738811,18.640286,18.555061,18.481429,18.417842,18.362924,18.315473,18.274443,18.238933,18.208172,18.181496,18.158341,18.138221,18.120721,18.105487,18.092215,18.080642,18.070545,18.061729,18.054027,18.047295
Agent,247,18.0,20.625,20.280469,19.900296,19.576493,19.31716,19.111035,18.945037,18.808948,18.695601,18.60006,18.518836,18.449373,18.389717,18.338327,18.293955,18.255576,18.222333,18.193507,18.168486,18.146753,18.127862,18.111432,18.097136,18.084692,18.073856,18.064417,18.056192,18.049024,18.042775
Agent,248,21.0,20.348438,20.083931,19.854617,19.63536,19.432252,19.249376,19.087463,18.945426,18.821444,18.713514,18.619696,18.538212,18.467474,18.40608,18.3528,18.306563,18.266435,18.231606,18.201371,18.17512,18.152323,18.132521,18.115318,18.100369,18.087375,18.076078,18.066253,18.057708,18.050274
Agent,249,21.0,19.4625,19.328379,19.173556,19.00478,18.847312,18.710056,18.594029,18.497272,18.417,18.350455,18.295207,18.249217,18.210816,18.17865,18.151626,18.128858,18.10963,18.093357,18.079561,18.067847,18.057889,18.049415,18.042198,18.036048,18.030804,18.026331,18.022514,18.019256,18.016474
Agent,250,21.0,19.575,19.224141,18.940876,18.745688,18.628972,18.560913,18.517717,18.485099,18.455682,18.426244,18.39582,18.364548,18.333015,18.301907,18.271839,18.243293,18.216575,18.192101,18.167756,18.165487,17.965838,19.761765,1.630907,182.711571,-1627.542628,16467.950886,-164417.871175,1643748.302208,-16430996.640695
Agent,251,21.0,19.2,19.2675,19.274109,19.209323,19.114655,19.011768,18.910571,18.815309,18.727574,18.647727,18.57557,18.510661,18.452463,18.400416,18.35397,18.312598,18.275806,18.243138,18.21417,18.188516,18.165822,18.145769,18.128066,18.112451,18.09869,18.086572,18.075908,18.066529,18.058286
Agent,252,18.0,20.025,20.058959,19.833846,19.599314,19.38759,19.201547,19.039902,18.900378,18.780357,18.677216,18.588525,18.512143,18.446227,18.389221,18.339816,18.296917,18.259603,18.227098,18.198748,18.173995,18.152364,18.133449,18.1169,18.102413,18.089728,18.078618,18.068885,18.060357,18.052884
Agent,253,18.0,18.779297,19.394119,19.363552,19.214726,19.062492,18.927641,18.811045,18.710146,18.622407,18.545808,18.478766,18.420006,18.368466,18.323241,18.283551,18.248716,18.218144,18.191313,18.167768,18.147108,18.128982,18.113079,18.09913,18.086894,18.076164,18.066754,18.058502,18.051268,18.044925
Agent,254,21.0,20.7,20.389375,20.100281,19.840868,19.611426,19.409725,19.232886,19.078035,18.942519,18.823958,18.720243,18.629523,18.550172,18.480767,18.420064,18.366974,18.320545,18.279945,18.244445,18.213409,18.186279,18.162567,18.141847,18.123743,18.107928,18.094116,18.082056,18.071528,18.062338
Agent,255,21.0,19.2,19.39875,19.419598,19.343349,19.225706,19.094886,18.965177,18.843576,18.733141,18.63479,18.548301,18.472877,18.407466,18.350949,18.302232,18.260302,18.224244,18.193246,18.166602,18.143695,18.123996,18.107048,18.09246,18.079897,18.069072,18.059739,18.051689,18.04474,18.03874
Agent,256,18.0,18.0,18.200391,18.332125,18.397161,18.418501,18.413568,18.393626,18.365709,18.334166,18.301668,18.269835,18.239622,18.211559,18.185898,18.162713,18.14196,18.123525,18.107249,18.092954,18.08045,18.069551,18.060078,18.051864,18.044754,18.03861,18.033306,18.028731,18.024788,18.02139
Agent,257,21.0,20.625,20.288262,19.985277,19.717745,19.485385,19.285597,19.114567,18.968211,18.842707,18.734721,18.641454,18.5606,18.490272,18.428931,18.375309,18.328358,18.2872,18.251095,18.219411,18.191605,18.167207,18.145808,18.127049,18.110615,18.096229,18.083645,18.072647,18.063044,18.054667
Agent,258,21.0,20.5875,20.252109,19.89018,19.582311,19.330978,19.124542,18.952946,18.808977,18.687439,18.584441,18.496954,18.422552,18.359242,18.305367,18.259528,18.22054,18.187393,18.159222,18.13529,18.114966,18.09771,18.083063,18.070631,18.06008,18.051125,18.043524,18.037071,18.031592,18.026938
Agent,259,21.0,20.5125,20.03116,19.623112,19.308095,19.071411,18.892408,18.753976,18.643923,18.55407,18.479048,18.415337,18.360588,18.313181,18.271952,18.23602,18.204687,18.177374,18.153586,18.132895,18.114919,18.099323,18.085808,18.074109,18.063991,18.055248,18.047697,18.041179,18.035554,18.030702
Agent,260,21.0,20.207812,19.840881,19.524188,19.266762,19.059361,18.891128,18.753057,18.638417,18.542337,18.46127,18.392572,18.334202,18.284537,18.242251,18.206238,18.175568,18.149452,18.127217,18.108289,18.09218,18.078469,18.066802,18.056875,18.048427,18.041238,18.03512,18.029914,18.025484,18.021713
Agent,261,21.0,20.7,20.415938,20.142439,19.887216,19.655308,19.448115,19.264807,19.103525,18.962071,18.838252,18.730021,18.635519,18.553084,18.481236,18.418662,18.364199,18.316821,18.275622,18.239807,18.208677,18.181619,18.158109,18.137597,18.120522,18.098096,18.15433,17.44612,24.398402,-45.208454
Agent,262,21.0,20.55,20.155752,19.811764,19.52473,19.290034,19.098158,18.939764,18.807401,18.695556,18.600223,18.518462,18.448052,18.38726,18.334698,18.289219,18.249862,18.215808,18.18635,18.160881,18.138871,18.119858,18.103442,18.089273,18.077047,18.066501,18.057406,18.049562,18.042798,18.036965
Agent,263,21.0,19.420312,19.02832,18.930536,18.882981,18.832599,18.772952,18.707456,18.640332,18.574722,18.512595,18.455024,18.402477,18.35503,18.312523,18.274663,18.241088,18.211408,18.185238,18.162205,18.141963,18.124195,18.108611,18.094952,18.082988,18.072513,18.063345,18.055324,18.048308,18.042173
Agent,264,21.0,20.7,20.318672,19.980777,19.694143,19.451607,19.245805,19.07069,18.921354,18.793758,18.684548,18.590922,18.510527,18.44139,18.38185,18.330509,18.286188,18.24789,18.214769,18.186106,18.161288,18.139792,18.121166,18.105026,18.091037,18.078912,18.068402,18.059293,18.051397,18.044555
Agent,265,18.0,20.625,20.182031,19.832232,19.554958,19.329023,19.142531,18.986881,18.855637,18.743982,18.648284,18.56577,18.494288,18.432141,18.377963,18.330642,18.289253,18.253021,18.221287,18.193486,18.16913,18.147793,18.129106,18.112745,18.098426,18.085897,18.074941,18.065362,18.056992,18.049681
Agent,266,21.0,20.7,20.3925,20.041326,19.71175,19.424464,19.182004,18.980577,18.814525,18.678082,18.566031,18.473909,18.398012,18.335309,18.283346,18.240138,18.20409,18.173911,18.148562,18.1272,18.109142,18.09383,18.080812,18.069713,18.060227,18.052102,18.045127,18.039128,18.03396,18.0295
Agent,267,18.0,20.25,19.681348,19.277773,19.0388,18.880408,18.762014,18.665535,18.582619,18.509278,18.443584,18.384593,18.331802,18.284867,18.243466,18.207247,18.175813,18.148733,18.125556,18.105833,18.089129,18.075039,18.06319,18.053249,18.044922,18.037953,18.032121,18.027241,18.023152,18.019721
Agent,268,21.0,19.996875,19.595726,19.399227,19.266976,19.15245,19.042837,18.936575,18.835115,18.740119,18.65269,18.573307,18.50197,18.438361,18.381977,18.332227,18.288487,18.250146,18.216619,18.187363,18.161881,18.139722,18.120482,18.103798,18.08935,18.076853,18.066054,18.056733,18.048695,18.04177
Agent,269,21.0,20.7,19.965937,19.430943,19.104424,18.907411,18.78073,18.690176,18.617819,18.554925,18.497619,18.444435,18.394989,18.3493,18.30747,18.269542,18.235463,18.205089,18.178205,18.154546,18.133825,18.115748,18.100028,18.086391,18.074584,18.064376,18.055562,18.047956,18.041396,18.03574
Agent,270,18.0,19.875,20.039062,19.867328,19.644671,19.432018,19.241618,19.0744,18.928577,18.801811,18.691805,18.596456,18.513893,18.442463,18.380717,18.327384,18.281353,18.241654,18.207442,18.177979,18.152624,18.130819,18.112079,18.095984,18.082169,18.070317,18.060156,18.051448,18.043989,18.037604
Agent,271,21.0,20.7,20.37375,20.076543,19.812566,19.580116,19.376402,19.198389,19.043107,18.907788,18.789932,18.687313,18.597971,18.52019,18.452477,18.393527,18.34221,18.297539,18.258656,18.224817,18.195371,18.169751,18.147465,18.128083,18.11123,18.096579,18.083844,18.072778,18.063164,18.054813
Agent,272,21.0,20.7,20.304219,19.987086,19.712452,19.472634,19.264544,19.084941,18.930347,18.797424,18.683174,18.584986,18.500622,18.428161,18.365961,18.312606,18.266875,18.227714,18.19421,18.165569,18.141107,18.12023,18.102425,18.087249,18.074322,18.063314,18.053944,18.04597,18.039185,18.033413
Agent,273,21.0,20.325,20.003877,19.765241,19.559658,19.377176,19.214618,19.069976,18.941513,18.827623,18.726818,18.637732,18.559112,18.489818,18.428817,18.375176,18.328053,18.286696,18.25043,18.218653,18.19083,18.166484,18.145193,18.126586,18.110331,18.096139,18.083752,18.072945,18.06352,18.055303
Agent,274,21.0,19.10625,18.982148,19.019158,19.00152,18.938984,18.856079,18.767718,18.681451,18.600812,18.527267,18.461204,18.402451,18.350557,18.304945,18.264996,18.230097,18.199671,18.173184,18.150152,18.130143,18.112773,18.097703,18.084634,18.073304,18.063485,18.054978,18.047609,18.041227,18.035699
Agent,275,18.0,19.35,19.351875,19.202766,19.033243,18.874274,18.734878,18.616235,18.516677,18.433683,18.364672,18.307301,18.259552,18.219733,18.186448,18.158551,18.135107,18.115355,18.09867,18.084543,18.072553,18.062355,18.053665,18.046244,18.039897,18.034459,18.029793,18.025782,18.022331,18.019357
